artifact_id,method,dataset,seed,artifact_type,release_relative_path,original_sha256,redistributed,reason_not_redistributed,metrics_supported,notes
adapted_malcl:AZ-Class:43:per-task,protocol-matched adapted MalCL baseline,AZ-Class,43,preserved_historical_per_task_csv,historical_outputs/adapted_malcl/az_class/seed_43/per_task_metrics.csv,d51bd62b01989b1716feb4520a1a5cddfc72c3e3366a304c1d2fc0c461827849,yes,,"task_matrix,stage_metrics,classification_metrics",Only recovered source containing taskwise_accuracies; generating code not recovered.
adapted_malcl:AZ-Class:44:full-result,protocol-matched adapted MalCL baseline,AZ-Class,44,original_full_result_json,historical_outputs/adapted_malcl/az_class/seed_44/full-result.json,e4b5f9278b7df2ba7ce47be553dc575df61ce6f7280af315ce9eb26a4fb47ad0,yes,,"raw_summary_metrics,classification_metrics,resources",Exact non-sensitive preserved output; no sample identifiers.
adapted_malcl:AZ-Class:44:per-task,protocol-matched adapted MalCL baseline,AZ-Class,44,preserved_historical_per_task_csv,historical_outputs/adapted_malcl/az_class/seed_44/per_task_metrics.csv,43df4b1a90df395835017a3733973d8784431fa61753acd90a67f5db7a17a28e,yes,,"task_matrix,stage_metrics,classification_metrics",Only recovered source containing taskwise_accuracies; generating code not recovered.
adapted_malcl:AZ-Class:45:full-result,protocol-matched adapted MalCL baseline,AZ-Class,45,original_full_result_json,historical_outputs/adapted_malcl/az_class/seed_45/full-result.json,90691ce8e073571679dd95678650604b4cb58d3467123a42eaf95e21c6790f1a,yes,,"raw_summary_metrics,classification_metrics,resources",Exact non-sensitive preserved output; no sample identifiers.
adapted_malcl:AZ-Class:45:per-task,protocol-matched adapted MalCL baseline,AZ-Class,45,preserved_historical_per_task_csv,historical_outputs/adapted_malcl/az_class/seed_45/per_task_metrics.csv,f3188038980a317da6a45b2ea17f38c5398eb757b1fc7a0ccffcbda190bfbef6,yes,,"task_matrix,stage_metrics,classification_metrics",Only recovered source containing taskwise_accuracies; generating code not recovered.
adapted_malcl:AZ-Class:46:full-result,protocol-matched adapted MalCL baseline,AZ-Class,46,original_full_result_json,historical_outputs/adapted_malcl/az_class/seed_46/full-result.json,a3678f63d99b4832b0e0447ac09f2146a6ace15550dc1c2a94e0dbef944d9d62,yes,,"raw_summary_metrics,classification_metrics,resources",Exact non-sensitive preserved output; no sample identifiers.
adapted_malcl:AZ-Class:46:per-task,protocol-matched adapted MalCL baseline,AZ-Class,46,preserved_historical_per_task_csv,historical_outputs/adapted_malcl/az_class/seed_46/per_task_metrics.csv,ffc1577f6b07facbc94e343fce239da62bc44dede3409a6c97dd6c05e701a129,yes,,"task_matrix,stage_metrics,classification_metrics",Only recovered source containing taskwise_accuracies; generating code not recovered.
adapted_malcl:AZ-Class:47:full-result,protocol-matched adapted MalCL baseline,AZ-Class,47,original_full_result_json,historical_outputs/adapted_malcl/az_class/seed_47/full-result.json,f067172cefddc6ed14e18e3bfdb4116776b0fcaeeeb6047417cb4169c22f08ac,yes,,"raw_summary_metrics,classification_metrics,resources",Exact non-sensitive preserved output; no sample identifiers.
adapted_malcl:AZ-Class:47:per-task,protocol-matched adapted MalCL baseline,AZ-Class,47,preserved_historical_per_task_csv,historical_outputs/adapted_malcl/az_class/seed_47/per_task_metrics.csv,743af30ed56015a41a30795927d28a2a3fbc9aa63cd1568fceb73d7ab4924734,yes,,"task_matrix,stage_metrics,classification_metrics",Only recovered source containing taskwise_accuracies; generating code not recovered.
adapted_malcl:AZ-Class:48:full-result,protocol-matched adapted MalCL baseline,AZ-Class,48,original_full_result_json,historical_outputs/adapted_malcl/az_class/seed_48/full-result.json,404701c1cdf2e03eb870c16eac85494b51570af797a67e9025d706b1325e84b7,yes,,"raw_summary_metrics,classification_metrics,resources",Exact non-sensitive preserved output; no sample identifiers.
adapted_malcl:AZ-Class:48:per-task,protocol-matched adapted MalCL baseline,AZ-Class,48,preserved_historical_per_task_csv,historical_outputs/adapted_malcl/az_class/seed_48/per_task_metrics.csv,5a2e3e9cb6ee34a8b216ba931196d24dafbb240fe0a4dca88921dd618f655fdc,yes,,"task_matrix,stage_metrics,classification_metrics",Only recovered source containing taskwise_accuracies; generating code not recovered.
adapted_malcl:AZ-Class:49:full-result,protocol-matched adapted MalCL baseline,AZ-Class,49,original_full_result_json,historical_outputs/adapted_malcl/az_class/seed_49/full-result.json,61be2bd37defeea0edc6772f49b775b6f3b356b04bd4573af06ecc7a528c15ca,yes,,"raw_summary_metrics,classification_metrics,resources",Exact non-sensitive preserved output; no sample identifiers.
adapted_malcl:AZ-Class:49:per-task,protocol-matched adapted MalCL baseline,AZ-Class,49,preserved_historical_per_task_csv,historical_outputs/adapted_malcl/az_class/seed_49/per_task_metrics.csv,bbfa3bdc016196576a1dc46b22cf92756cdcfc6397c7426098523f992ce8a02f,yes,,"task_matrix,stage_metrics,classification_metrics",Only recovered source containing taskwise_accuracies; generating code not recovered.
adapted_malcl:AZ-Class:50:full-result,protocol-matched adapted MalCL baseline,AZ-Class,50,original_full_result_json,historical_outputs/adapted_malcl/az_class/seed_50/full-result.json,33e18700344596324b0bbf3eac686e40464f18c88997ff8c38cd8d4099607be4,yes,,"raw_summary_metrics,classification_metrics,resources",Exact non-sensitive preserved output; no sample identifiers.
adapted_malcl:AZ-Class:50:per-task,protocol-matched adapted MalCL baseline,AZ-Class,50,preserved_historical_per_task_csv,historical_outputs/adapted_malcl/az_class/seed_50/per_task_metrics.csv,936747e395102311afae1741be2ee64d461cd57d52ec73f551f26e1aa97e2cb4,yes,,"task_matrix,stage_metrics,classification_metrics",Only recovered source containing taskwise_accuracies; generating code not recovered.
adapted_malcl:AZ-Class:51:full-result,protocol-matched adapted MalCL baseline,AZ-Class,51,original_full_result_json,historical_outputs/adapted_malcl/az_class/seed_51/full-result.json,6e7f47e259318b4125947d5478cf8b5ec2ac158cdc09a0fc86866d647d4b66df,yes,,"raw_summary_metrics,classification_metrics,resources",Exact non-sensitive preserved output; no sample identifiers.
adapted_malcl:AZ-Class:51:per-task,protocol-matched adapted MalCL baseline,AZ-Class,51,preserved_historical_per_task_csv,historical_outputs/adapted_malcl/az_class/seed_51/per_task_metrics.csv,9c58a700318e843f884e85c2020440872f81404f64e0a7f6dc7871d07992230e,yes,,"task_matrix,stage_metrics,classification_metrics",Only recovered source containing taskwise_accuracies; generating code not recovered.
